"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","GENENAME","ENTREZID"
"52","ENSMUSG00000026395",1704.03841107971,3.33303861283934,0.493335787869887,6.7561257358414,1.41730434496362e-11,1.93610365635262e-09,"Ptprc","protein tyrosine phosphatase, receptor type, C","19264"
"53","ENSMUSG00000020901",210.354927315871,3.75961646842336,0.559843548276545,6.71547699352289,1.87452002752489e-11,2.53124842337499e-09,"Pik3r5","phosphoinositide-3-kinase regulatory subunit 5","320207"
"54","ENSMUSG00000047415",97.498223632902,5.56300672851833,0.828955951351773,6.71085926754826,1.93481646477485e-11,2.58297998047442e-09,"Gpr68","G protein-coupled receptor 68","238377"
"55","ENSMUSG00000030742",1268.86382769361,4.13346932523396,0.616250488410356,6.70744997849237,1.98054817290189e-11,2.6143235882305e-09,"Lat","linker for activation of T cells","16797"
"56","ENSMUSG00000004665",1928.69560079437,3.05101684853405,0.456151780690824,6.68860010567844,2.25315495662272e-11,2.90879828905535e-09,"Cnn2","calponin 2","12798"
"57","ENSMUSG00000001444",138.667819499227,8.32795947843645,1.24584589862429,6.68458232886786,2.31584180895734e-11,2.95722930126422e-09,"Tbx21","T-box 21","57765"
"58","ENSMUSG00000004612",906.571779321265,2.84891850235516,0.427366660483476,6.66621607575144,2.62482735169577e-11,3.2804757157151e-09,"Nkg7","natural killer cell group 7 sequence","72310"
"59","ENSMUSG00000074071",141.335622568536,5.57577015928808,0.838794398389557,6.64736217837563,2.98392164216911e-11,3.64046120800352e-09,"Fam169b","family with sequence similarity 169, member B","434197"
"60","ENSMUSG00000049109",112.488471306909,10.4528199039145,1.57333360842788,6.64374030270619,3.05821225851041e-11,3.64741149341503e-09,"Themis","thymocyte selection associated","210757"
"61","ENSMUSG00000005947",115.288768910997,6.77556228947714,1.02395590900409,6.61704496247997,3.66450066123083e-11,4.30505537681398e-09,"Itgae","integrin alpha E, epithelial-associated","16407"
"62","ENSMUSG00000039157",171.442452227303,3.46652189483082,0.53076324118749,6.53120191043201,6.52439706136354e-11,7.37005929585567e-09,"Fam102a","family with sequence similarity 102, member A","98952"
"63","ENSMUSG00000048521",85.0008581647768,7.04382214029148,1.08770571526355,6.47585283541954,9.42779023482104e-11,1.01612550163924e-08,"Cxcr6","chemokine (C-X-C motif) receptor 6","80901"
"64","ENSMUSG00000050232",91.7776786696225,7.15255624934396,1.11147388223888,6.43519957026458,1.2331120220389e-10,1.30509910224442e-08,"Cxcr3","chemokine (C-X-C motif) receptor 3","12766"
"65","ENSMUSG00000000290",519.765924208031,3.19130531848849,0.497265813778178,6.41770503836018,1.38343966382984e-10,1.45112939023866e-08,"Itgb2","integrin beta 2","16414"
"66","ENSMUSG00000028530",945.2761758971,2.93629273065282,0.459224250630865,6.3940280301379,1.61571790389913e-10,1.6797746845139e-08,"Jak1","Janus kinase 1","16451"
"67","ENSMUSG00000027901",165.395182665275,4.26399301279246,0.668771711952762,6.37585731660499,1.81942258052632e-10,1.87496284877396e-08,"Dennd2d","DENN/MADD domain containing 2D","72121"
"68","ENSMUSG00000038128",88.4387703640795,7.65697140536213,1.20225179393873,6.36885837389929,1.90440354271657e-10,1.9204354930918e-08,"Camk4","calcium/calmodulin-dependent protein kinase IV","12326"
"69","ENSMUSG00000051212",85.0941910342486,6.319235016484,0.992310951181773,6.36820042040071,1.91258897422319e-10,1.9204354930918e-08,"Gpr183","G protein-coupled receptor 183","321019"
"70","ENSMUSG00000064109",547.944837492726,3.18532550667993,0.499997772508768,6.37067939462485,1.8819267260436e-10,1.9204354930918e-08,"Hcst","hematopoietic cell signal transducer","23900"
"71","ENSMUSG00000045777",99.7684219869053,7.85083280179419,1.23513327449653,6.35626370360267,2.06720033688624e-10,2.04079576115458e-08,"Ifitm10","interferon induced transmembrane protein 10","320802"
"72","ENSMUSG00000085603",164.174101790515,3.82015187223394,0.600898523712561,6.35739933030907,2.0519806026583e-10,2.04079576115458e-08,NA,NA,NA
"73","ENSMUSG00000041642",370.074850201159,3.4955005460717,0.552013500371074,6.3322736558471,2.41574525536398e-10,2.34546902975339e-08,"Kif21b","kinesin family member 21B","16565"
"74","ENSMUSG00000044167",453.062315797504,2.92048670848794,0.46191845695057,6.32251572662416,2.57338823615403e-10,2.47804631133915e-08,"Foxo1","forkhead box O1","56458"
"75","ENSMUSG00000024065",187.999656348291,4.19480559802804,0.664387391787082,6.31379470754972,2.72275075038709e-10,2.60055900939411e-08,"Ehd3","EH-domain containing 3","57440"
"76","ENSMUSG00000041235",245.898710772397,4.1928392885574,0.664364889780856,6.3110488724659,2.77150647420219e-10,2.62577887571994e-08,"Chd7","chromodomain helicase DNA binding protein 7","320790"
"77","ENSMUSG00000041609",131.719985579791,3.60599107003817,0.573315958824946,6.28970991393458,3.18059754541824e-10,2.98925279708588e-08,"Bicdl1","BICD family like cargo adaptor 1","75665"
"78","ENSMUSG00000034586",84.0975058057477,10.0337344733285,1.59615699365622,6.28618269581667,3.25367023402578e-10,3.03366015153452e-08,"Hid1","HID1 domain containing","217310"
"79","ENSMUSG00000037552",164.937743037035,3.35806743429477,0.535372446917392,6.27239495351339,3.55536320232447e-10,3.26315678913343e-08,"Plekhg2","pleckstrin homology domain containing, family G (with RhoGef domain) member 2","101497"
"80","ENSMUSG00000026573",239.095365324059,5.51944164958215,0.881220131757118,6.26340848407151,3.76652242843312e-10,3.43016321621956e-08,"Xcl1","chemokine (C motif) ligand 1","16963"
"81","ENSMUSG00000042351",116.527876924299,4.04661885726089,0.649600193704273,6.22939909267191,4.6822762277085e-10,4.19903672695568e-08,"Grap2","GRB2-related adaptor protein 2","17444"
"82","ENSMUSG00000032035",796.385238002774,2.86621812738181,0.461029576536562,6.21699403520698,5.0676901908492e-10,4.50454738068806e-08,"Ets1","E26 avian leukemia oncogene 1, 5' domain","23871"
"83","ENSMUSG00000104350",86.0586952335651,7.63939244243495,1.22898697828188,6.21600763672437,5.0996322917221e-10,4.50454738068806e-08,NA,NA,NA
"84","ENSMUSG00000037944",402.058484380305,3.34639230569733,0.538483069985618,6.21448006858731,5.14948696206238e-10,4.51463976345589e-08,"Ccr7","chemokine (C-C motif) receptor 7","12775"
"85","ENSMUSG00000022014",785.340556794007,2.58592014459428,0.42421865693416,6.09572469839681,1.08942764734809e-09,9.14185428646101e-08,"Epsti1","epithelial stromal interaction 1 (breast)","108670"
"86","ENSMUSG00000002228",87.1087829280493,6.67101044970429,1.09568294389147,6.0884496622821,1.140092873129e-09,9.43226131937994e-08,"Ppm1j","protein phosphatase 1J","71887"
"87","ENSMUSG00000021678",71.8931258057173,6.39287133424303,1.05106253862419,6.08229396379314,1.18475092202605e-09,9.73318449787558e-08,"F2rl1","coagulation factor II (thrombin) receptor-like 1","14063"
"88","ENSMUSG00000097344",71.9081989021018,9.80027315442562,1.61369593617357,6.07318450442669,1.25398235604982e-09,1.02304060547731e-07,NA,NA,NA
"89","ENSMUSG00000036944",130.907950906951,5.27432029015084,0.871218226171467,6.05395999728865,1.41327720076364e-09,1.13720414757338e-07,"Tmem71","transmembrane protein 71","213068"
"90","ENSMUSG00000060550",1188.92411834873,2.44630581837195,0.404578833471815,6.04654919136388,1.47981065067211e-09,1.18264051184326e-07,"H2-Q7","histocompatibility 2, Q region locus 7","15018"
"91","ENSMUSG00000044770",95.3279953809661,4.06505434143705,0.678160289282507,5.99423824379023,2.0444147084528e-09,1.61193181173849e-07,"Scml4","Scm polycomb group protein like 4","268297"
"92","ENSMUSG00000031933",124.287977768818,9.14580936778649,1.52773408169995,5.98651917067248,2.14379331413714e-09,1.67901892363221e-07,"Izumo1r","IZUMO1 receptor, JUNO","64931"
"93","ENSMUSG00000032021",75.643754055335,7.45319108487795,1.24543935993758,5.98438697589541,2.17206352684853e-09,1.68989419294149e-07,"Crtam","cytotoxic and regulatory T cell molecule","54698"
"94","ENSMUSG00000104291",142.156471427244,4.02939373701841,0.67563014103686,5.96390464586833,2.46280494495055e-09,1.8666472576309e-07,NA,NA,NA
"95","ENSMUSG00000024793",65.2686053610595,9.66130266628367,1.62204022535937,5.9562657665553,2.58066541791164e-09,1.9310609764093e-07,"Tnfrsf25","tumor necrosis factor receptor superfamily, member 25","85030"
"96","ENSMUSG00000044827",70.6618384937662,5.26922609411001,0.892465823296133,5.90412087114915,3.54532168679009e-09,2.57101476397592e-07,"Tlr1","toll-like receptor 1","21897"
"97","ENSMUSG00000050350",169.907247277527,3.07625619741609,0.523348507146653,5.87802612486302,4.15187405727622e-09,2.98401386160008e-07,"Gpr18","G protein-coupled receptor 18","110168"
"98","ENSMUSG00000023132",205.572171443799,4.86578056181931,0.828336077851798,5.87416230189828,4.2498685065449e-09,3.00767802499334e-07,"Gzma","granzyme A","14938"
"99","ENSMUSG00000028480",300.623381552627,2.93375516256171,0.500617171960641,5.86027672816699,4.62096458832164e-09,3.25072407087441e-07,"Glipr2","GLI pathogenesis-related 2","384009"
"100","ENSMUSG00000052040",1022.58517867371,2.66365420675385,0.455578939014402,5.84674570891357,5.0128291232902e-09,3.50539979407222e-07,"Klf13","Kruppel-like factor 13","50794"
"101","ENSMUSG00000020108",129.036347791033,3.36840690154203,0.579336298785751,5.81425142633386,6.09058144226261e-09,4.18433630314042e-07,"Ddit4","DNA-damage-inducible transcript 4","74747"
"102","ENSMUSG00000025085",937.540701998186,2.62626650216742,0.45310787355576,5.7961175592863,6.78676981856115e-09,4.63552161793351e-07,"Ablim1","actin-binding LIM protein 1","226251"
"103","ENSMUSG00000042349",218.943787665446,2.82846559598346,0.488634215386763,5.78851318003729,7.10121776171085e-09,4.77953053383593e-07,"Ikbke","inhibitor of kappaB kinase epsilon","56489"
"104","ENSMUSG00000079339",72.4503466069927,5.83068652382498,1.00736153725704,5.78807737657071,7.11966158853666e-09,4.77953053383593e-07,"Ifit1bl1","interferon induced protein with tetratricpeptide repeats 1B like 1","667373"
"105","ENSMUSG00000064065",163.156767238066,3.06695165570034,0.533443082575579,5.74935125391902,8.9586528285634e-09,5.84701407944238e-07,"Ipcef1","interaction protein for cytohesin exchange factors 1","320495"
"106","ENSMUSG00000019820",270.624082641601,2.70837748979769,0.471594152089377,5.74302602735496,9.2999425593407e-09,6.03622791089141e-07,"Utrn","utrophin","22288"
"107","ENSMUSG00000027639",617.037757922012,2.55074375651096,0.444465849128147,5.73889706377764,9.52951161440379e-09,6.15124738714372e-07,"Samhd1","SAM domain and HD domain, 1","56045"
"108","ENSMUSG00000022946",127.21705497009,3.62745198711058,0.632792482520209,5.73245113890039,9.89895560142632e-09,6.35480494019434e-07,"Dop1b","DOP1 leucine zipper like protein B","70028"
"109","ENSMUSG00000024851",292.035842210563,2.72153954389576,0.475837511720722,5.71947246036601,1.06855291269423e-08,6.77006810882465e-07,"Pitpnm1","phosphatidylinositol transfer protein, membrane-associated 1","18739"
"110","ENSMUSG00000022443",878.333005930441,2.27270984144922,0.397609946273183,5.71592804141708,1.09106904717872e-08,6.85448083756982e-07,"Myh9","myosin, heavy polypeptide 9, non-muscle","17886"
"111","ENSMUSG00000022148",496.059241547823,2.502389322907,0.438948865280967,5.70086750607101,1.19199257497359e-08,7.4486855163775e-07,"Fyb","FYN binding protein","23880"
"112","ENSMUSG00000076902",53.9217867088451,9.38413322189462,1.6485688795572,5.69229065176529,1.25346239995429e-08,7.79136310828731e-07,NA,NA,NA
"113","ENSMUSG00000059325",181.414246168649,3.79332577521847,0.671738824083144,5.64702476501336,1.63248322114687e-08,9.93700149328155e-07,"Hopx","HOP homeobox","74318"
"114","ENSMUSG00000098112",373.766881969076,2.71886610051497,0.483259100901044,5.6261042894911,1.84324932176323e-08,1.11621098103477e-06,"Bin2","bridging integrator 2","668218"
"115","ENSMUSG00000026832",248.803450534331,2.92664579597592,0.52412596383604,5.58385960229104,2.35238632590131e-08,1.40283424145627e-06,"Cytip","cytohesin 1 interacting protein","227929"
"116","ENSMUSG00000025026",424.262844069325,2.39269734431878,0.432348318656057,5.53418908105486,3.12671535087004e-08,1.81844811594165e-06,"Add3","adducin 3 (gamma)","27360"
"117","ENSMUSG00000053411",188.545131956483,2.82807415687598,0.511242474848957,5.53176681517223,3.17021172412563e-08,1.83466243029694e-06,"Cbx7","chromobox 7","52609"
"118","ENSMUSG00000024910",682.002412220531,5.31714612808281,0.961639485623859,5.52925104217548,3.2160084590849e-08,1.85204251849654e-06,"Ctsw","cathepsin W","13041"
"119","ENSMUSG00000031155",151.166122864267,2.97626873494627,0.539309318843262,5.51866736018937,3.41580067148153e-08,1.94800127614394e-06,"Pim2","proviral integration site 2","18715"
"120","ENSMUSG00000064023",243.983705953304,2.62926018091941,0.477725954040846,5.50369968112431,3.71902861426575e-08,2.10053596924971e-06,"Klk8","kallikrein related-peptidase 8","259277"
"121","ENSMUSG00000002668",339.32507070334,3.79871810103271,0.691393986352904,5.49428860535932,3.92288510411698e-08,2.20507436378786e-06,"Dennd1c","DENN/MADD domain containing 1C","70785"
"122","ENSMUSG00000030844",479.559234307762,2.34583347103509,0.427606949045512,5.48595731727786,4.1123619212829e-08,2.30057275482055e-06,"Rgs10","regulator of G-protein signalling 10","67865"
"123","ENSMUSG00000092274",191.901290121293,2.76442842347902,0.504425171857227,5.48035383186918,4.24476073552147e-08,2.35223816608048e-06,"Neat1","nuclear paraspeckle assembly transcript 1 (non-protein coding)","66961"
"124","ENSMUSG00000037940",84.019833337708,4.59367420284152,0.838390898534078,5.47915561926249,4.27360370161291e-08,2.35710311204453e-06,"Inpp4b","inositol polyphosphate-4-phosphatase, type II","234515"
"125","ENSMUSG00000029449",129.178599187098,3.13460274203901,0.572245902613049,5.47771985386957,4.30841527668495e-08,2.36519919021004e-06,"Rhof","ras homolog family member F (in filopodia)","23912"
"126","ENSMUSG00000028965",48.8734111489702,9.23615074072747,1.69048624631,5.46360596596876,4.66558547579364e-08,2.53756010044554e-06,"Tnfrsf9","tumor necrosis factor receptor superfamily, member 9","21942"
"127","ENSMUSG00000031972",111.32846286831,6.9903670867387,1.27988487232482,5.461715532305,4.71555277173435e-08,2.54746297037287e-06,"Acta1","actin, alpha 1, skeletal muscle","11459"
"128","ENSMUSG00000036526",124.116704361762,3.15243059088976,0.579032239713842,5.44430927101347,5.20067941462345e-08,2.75728404405098e-06,"Card11","caspase recruitment domain family, member 11","108723"
"129","ENSMUSG00000038304",84.9220147760076,8.59971637154317,1.57967535509816,5.44397704489653,5.21039375024955e-08,2.75728404405098e-06,"Cd160","CD160 antigen","54215"
"130","ENSMUSG00000034028",52.0420791658183,6.34110571365884,1.16831475515386,5.42756623220404,5.71276705929623e-08,2.9536402999386e-06,"Cd226","CD226 antigen","225825"
"131","ENSMUSG00000042156",73.7161929976799,3.78104572354246,0.696627143518823,5.42764627924709,5.71020632568006e-08,2.9536402999386e-06,"Dzip1","DAZ interacting protein 1","66573"
"132","ENSMUSG00000044468",83.8409212436151,4.30126551164268,0.795406085365542,5.40763465452488,6.38625266755351e-08,3.24786564235579e-06,"Tent5c","terminal nucleotidyltransferase 5C","74645"
"133","ENSMUSG00000097838",130.801303938442,4.95226304656895,0.916777659382693,5.40181471034485,6.59700747968785e-08,3.32884742715748e-06,NA,NA,NA
"134","ENSMUSG00000002699",138.851100775296,3.17514795989314,0.592422562272456,5.35959999179249,8.34064199828622e-08,4.03234000806035e-06,"Lcp2","lymphocyte cytosolic protein 2","16822"
"135","ENSMUSG00000057219",155.206183541553,3.11578856246718,0.585217061275753,5.32415879276464,1.01421281532882e-07,4.86325394060531e-06,"Armc7","armadillo repeat containing 7","276905"
"136","ENSMUSG00000045775",40.1371602136547,8.96675470828174,1.69054401903823,5.30406461310782,1.13252196811215e-07,5.38658626776582e-06,"Slc16a5","solute carrier family 16 (monocarboxylic acid transporters), member 5","217316"
"137","ENSMUSG00000005696",40.1100982130551,8.95966245416301,1.69005502016583,5.30140282254472,1.14916212566162e-07,5.44369219849707e-06,"Sh2d1a","SH2 domain containing 1A","20400"
"138","ENSMUSG00000050052",73.0782276202074,8.40150342451188,1.60041630259258,5.24957375834146,1.52451549663335e-07,7.07905456697571e-06,"Tdrp","testis development related protein","72148"
"139","ENSMUSG00000035697",1954.35709289353,2.08243503269939,0.397265777489963,5.24191901415925,1.58915120863282e-07,7.32131309765427e-06,"Arhgap45","Rho GTPase activating protein 45","70719"
"140","ENSMUSG00000040990",308.330568632954,2.90795475791912,0.557484989120924,5.21620279409596,1.8262822749095e-07,8.28384716819954e-06,"Sh3kbp1","SH3-domain kinase binding protein 1","58194"
"141","ENSMUSG00000055675",196.88634088453,3.60152912748682,0.690909473930508,5.21273663682468,1.86074977205143e-07,8.40772627771548e-06,"Kbtbd11","kelch repeat and BTB (POZ) domain containing 11","74901"
"142","ENSMUSG00000067577",37.7991294635569,8.87255036555926,1.70278673946571,5.21060574405415,1.88225061158264e-07,8.43995426903542e-06,"A430093F15Rik","RIKEN cDNA A430093F15 gene","403202"
"143","ENSMUSG00000005763",385.383883315773,3.79686274899526,0.730080216932266,5.20061037258255,1.9863511806859e-07,8.83926275405224e-06,"Cd247","CD247 antigen","12503"
"144","ENSMUSG00000020143",589.501052980465,2.21224423973095,0.42564395552365,5.19740550998622,2.02089203716292e-07,8.95903383116603e-06,"Dock2","dedicator of cyto-kinesis 2","94176"
"145","ENSMUSG00000047180",168.921608277822,3.56972059445681,0.687447192699665,5.19271972067877,2.07244061708417e-07,9.15301968778378e-06,"Neurl3","neuralized E3 ubiquitin protein ligase 3","214854"
"146","ENSMUSG00000032440",152.027300619645,2.81989316474928,0.543594966544515,5.18748946973254,2.13147973655463e-07,9.37851084084038e-06,"Tgfbr2","transforming growth factor, beta receptor II","21813"
"147","ENSMUSG00000021127",60.0420587050508,4.37803996844183,0.844346916822345,5.18511986153552,2.15875982127957e-07,9.4631008882061e-06,"Zfp36l1","zinc finger protein 36, C3H type-like 1","12192"
"148","ENSMUSG00000050592",393.9348050587,2.31981659972685,0.447774983399631,5.18076419123319,2.20978704211887e-07,9.65077255420537e-06,"Fam78a","family with sequence similarity 78, member A","241303"
"149","ENSMUSG00000029344",290.488486185779,2.72210636719009,0.526238565894449,5.17276106999745,2.30659886277219e-07,1.00362679406843e-05,"Tpst2","protein-tyrosine sulfotransferase 2","22022"
